record,sample,symbol,channel,class
223,248871,N,MLII,0
223,249110,N,MLII,0
223,249355,N,MLII,0
223,249600,N,MLII,0
223,249847,N,MLII,0
223,250095,N,MLII,0
223,250340,N,MLII,0
223,250586,N,MLII,0
223,250840,N,MLII,0
223,251088,N,MLII,0
223,251330,N,MLII,0
223,251568,N,MLII,0
223,251815,N,MLII,0
223,252062,N,MLII,0
223,252310,N,MLII,0
223,252483,A,MLII,0
223,252668,A,MLII,0
223,252955,N,MLII,0
223,253239,N,MLII,0
223,253494,N,MLII,0
223,253743,N,MLII,0
223,253988,N,MLII,0
223,254242,N,MLII,0
223,254489,N,MLII,0
223,254741,N,MLII,0
223,254981,N,MLII,0
223,255223,N,MLII,0
223,255471,N,MLII,0
223,255726,N,MLII,0
223,255972,N,MLII,0
223,256215,N,MLII,0
223,256462,N,MLII,0
223,256707,N,MLII,0
223,256961,N,MLII,0
223,257218,N,MLII,0
223,257462,N,MLII,0
223,257702,N,MLII,0
223,257957,N,MLII,0
223,258214,N,MLII,0
223,258460,N,MLII,0
223,258709,N,MLII,0
223,258958,N,MLII,0
223,259201,N,MLII,0
223,259453,N,MLII,0
223,259699,N,MLII,0
223,259943,N,MLII,0
223,260177,N,MLII,0
223,260425,N,MLII,0
223,260674,N,MLII,0
223,260914,N,MLII,0
223,261148,N,MLII,0
223,261396,N,MLII,0
223,261640,N,MLII,0
223,261891,N,MLII,0
223,262082,A,MLII,0
223,262354,N,MLII,0
223,262530,V,MLII,0
223,262814,V,MLII,0
223,263127,N,MLII,0
223,263369,N,MLII,0
223,263612,N,MLII,0
223,263797,V,MLII,0
223,264110,N,MLII,0
223,264290,V,MLII,0
223,264602,N,MLII,0
223,264773,V,MLII,0
223,265094,N,MLII,0
223,265272,V,MLII,0
223,265583,N,MLII,0
223,265755,V,MLII,0
223,266055,N,MLII,0
223,266231,V,MLII,0
223,266533,N,MLII,0
223,266711,V,MLII,0
223,266968,N,MLII,0
223,267147,V,MLII,0
223,267496,N,MLII,0
223,267673,V,MLII,0
223,267997,N,MLII,0
223,268173,V,MLII,0
223,268474,N,MLII,0
223,268653,V,MLII,0
223,268959,N,MLII,0
223,269138,V,MLII,0
223,269353,V,MLII,0
223,269518,V,MLII,0
223,269819,N,MLII,0
223,270000,V,MLII,0
223,270371,N,MLII,0
223,270541,V,MLII,0
223,270862,N,MLII,0
223,271038,V,MLII,0
223,271358,N,MLII,0
223,271534,V,MLII,0
223,271843,N,MLII,0
223,272026,V,MLII,0
223,272324,N,MLII,0
223,272508,V,MLII,0
223,272812,N,MLII,0
223,273053,N,MLII,0
223,273289,N,MLII,0
223,273532,N,MLII,0
223,273764,N,MLII,0
223,274006,N,MLII,0
223,274245,N,MLII,0
223,274479,N,MLII,0
223,274708,N,MLII,0
223,274951,N,MLII,0
223,275190,N,MLII,0
223,275430,N,MLII,0
223,275654,N,MLII,0
223,275898,N,MLII,0
223,276139,N,MLII,0
223,276379,N,MLII,0
223,276625,N,MLII,0
223,276863,N,MLII,0
223,277098,N,MLII,0
223,277336,N,MLII,0
223,277588,N,MLII,0
223,277827,N,MLII,0
223,278054,N,MLII,0
223,278289,N,MLII,0
223,278532,N,MLII,0
223,278779,N,MLII,0
223,279021,N,MLII,0
223,279258,N,MLII,0
223,279494,N,MLII,0
223,279740,N,MLII,0
223,279988,N,MLII,0
223,280234,N,MLII,0
223,280471,N,MLII,0
223,280706,N,MLII,0
223,280954,N,MLII,0
223,281201,N,MLII,0
223,281452,N,MLII,0
223,281698,N,MLII,0
223,281939,N,MLII,0
223,282190,N,MLII,0
223,282446,N,MLII,0
223,282693,N,MLII,0
223,282935,N,MLII,0
223,283183,N,MLII,0
223,283429,N,MLII,0
223,283679,N,MLII,0
223,283938,N,MLII,0
223,284188,N,MLII,0
223,284436,N,MLII,0
223,284640,A,MLII,0
223,284942,N,MLII,0
223,285121,V,MLII,0
223,285370,V,MLII,0
223,285682,N,MLII,0
223,285926,N,MLII,0
223,286174,N,MLII,0
223,286427,N,MLII,0
223,286670,N,MLII,0
223,286905,N,MLII,0
223,287158,N,MLII,0
223,287413,N,MLII,0
223,287658,N,MLII,0
223,287897,N,MLII,0
223,288143,N,MLII,0
223,288386,N,MLII,0
223,288636,N,MLII,0
223,288886,N,MLII,0
223,289135,N,MLII,0
223,289380,N,MLII,0
223,289636,N,MLII,0
223,289822,A,MLII,0
223,290008,A,MLII,0
223,290581,N,MLII,0
223,290841,N,MLII,0
223,291096,N,MLII,0
223,291347,N,MLII,0
223,291596,N,MLII,0
223,291845,N,MLII,0
223,292106,N,MLII,0
223,292356,N,MLII,0
223,292598,N,MLII,0
223,292843,N,MLII,0
223,293091,N,MLII,0
223,293343,N,MLII,0
223,293594,N,MLII,0
223,293830,N,MLII,0
223,294074,N,MLII,0
223,294320,N,MLII,0
223,294577,N,MLII,0
223,294827,N,MLII,0
223,295068,N,MLII,0
223,295314,N,MLII,0
223,295558,N,MLII,0
223,295812,N,MLII,0
223,296055,V,MLII,0
223,296310,N,MLII,0
223,296556,N,MLII,0
223,296741,A,MLII,0
223,296938,A,MLII,0
223,297234,N,MLII,0
223,297520,N,MLII,0
223,297792,N,MLII,0
223,298052,N,MLII,0
223,298313,N,MLII,0
223,298525,V,MLII,0
223,298823,N,MLII,0
223,299049,V,MLII,0
223,299339,N,MLII,0
223,299578,F,MLII,0
223,299841,N,MLII,0
223,300077,F,MLII,0
223,300343,N,MLII,0
223,300586,F,MLII,0
223,300852,N,MLII,0
223,301082,F,MLII,0
223,301340,N,MLII,0
223,301567,V,MLII,0
223,301844,N,MLII,0
223,302066,V,MLII,0
223,302339,N,MLII,0
223,302582,N,MLII,0
223,302831,N,MLII,0
223,303044,V,MLII,0
223,303331,N,MLII,0
223,303577,N,MLII,0
223,303818,N,MLII,0
223,304011,V,MLII,0
223,304309,N,MLII,0
223,304560,N,MLII,0
223,304804,N,MLII,0
223,305056,N,MLII,0
223,305306,N,MLII,0
223,305562,N,MLII,0
223,305809,N,MLII,0
223,306064,N,MLII,0
223,306311,N,MLII,0
223,306571,N,MLII,0
223,306821,N,MLII,0
223,307067,N,MLII,0
223,307318,N,MLII,0
223,307569,N,MLII,0
223,307820,N,MLII,0
223,308018,V,MLII,0
223,308304,N,MLII,0
223,308522,V,MLII,0
223,308793,N,MLII,0
223,309046,N,MLII,0
223,309291,N,MLII,0
223,309532,N,MLII,0
223,309778,N,MLII,0
223,309956,A,MLII,0
223,310173,A,MLII,0
223,310483,N,MLII,0
223,310742,N,MLII,0
223,310988,N,MLII,0
223,311231,N,MLII,0
223,311493,N,MLII,0
223,311736,N,MLII,0
223,311979,N,MLII,0
223,312219,N,MLII,0
223,312466,N,MLII,0
223,312710,N,MLII,0
223,312957,N,MLII,0
223,313200,N,MLII,0
223,313443,N,MLII,0
223,313679,N,MLII,0
223,313935,N,MLII,0
223,314175,N,MLII,0
223,314421,N,MLII,0
223,314657,N,MLII,0
223,314911,N,MLII,0
223,315156,N,MLII,0
223,315402,N,MLII,0
223,315647,N,MLII,0
223,315851,A,MLII,0
223,316119,N,MLII,0
223,316384,N,MLII,0
223,316638,N,MLII,0
223,316884,N,MLII,0
223,317128,N,MLII,0
223,317377,N,MLII,0
223,317634,N,MLII,0
223,317880,N,MLII,0
223,318129,N,MLII,0
223,318376,N,MLII,0
223,318555,A,MLII,0
223,318836,N,MLII,0
223,319019,V,MLII,0
223,319288,V,MLII,0
223,319588,N,MLII,0
223,319839,N,MLII,0
223,320087,N,MLII,0
223,320347,N,MLII,0
223,320595,N,MLII,0
223,320841,N,MLII,0
223,321091,N,MLII,0
223,321348,N,MLII,0
223,321600,N,MLII,0
223,321843,N,MLII,0
223,322093,N,MLII,0
223,322342,N,MLII,0
223,322600,N,MLII,0
223,322793,A,MLII,0
223,323072,N,MLII,0
223,323250,V,MLII,0
223,323522,V,MLII,0
223,323870,N,MLII,0
223,324120,N,MLII,0
223,324335,A,MLII,0
223,324583,A,MLII,0
223,324867,N,MLII,0
223,325120,N,MLII,0
223,325370,N,MLII,0
223,325610,N,MLII,0
223,325855,N,MLII,0
223,326112,N,MLII,0
223,326357,N,MLII,0
223,326592,N,MLII,0
223,326843,N,MLII,0
223,327084,N,MLII,0
223,327339,N,MLII,0
223,327596,N,MLII,0
223,327845,N,MLII,0
223,328020,A,MLII,0
223,328547,N,MLII,0
223,328812,N,MLII,0
223,329060,N,MLII,0
223,329312,N,MLII,0
223,329563,N,MLII,0
223,329819,N,MLII,0
223,330077,N,MLII,0
223,330326,N,MLII,0
223,330576,N,MLII,0
223,330836,N,MLII,0
223,331090,N,MLII,0
223,331336,N,MLII,0
223,331578,N,MLII,0
223,331830,N,MLII,0
223,332077,N,MLII,0
223,332327,N,MLII,0
223,332571,N,MLII,0
223,332810,N,MLII,0
223,333060,N,MLII,0
223,333312,N,MLII,0
223,333560,N,MLII,0
223,333799,N,MLII,0
223,334044,N,MLII,0
223,334283,N,MLII,0
223,334488,A,MLII,0
223,334771,N,MLII,0
223,334946,V,MLII,0
223,335292,N,MLII,0
223,335466,V,MLII,0
223,335809,N,MLII,0
223,335984,V,MLII,0
223,336312,N,MLII,0
223,336486,V,MLII,0
223,336811,N,MLII,0
223,336988,V,MLII,0
223,337328,N,MLII,0
223,337500,V,MLII,0
223,337823,N,MLII,0
223,338000,V,MLII,0
223,338337,N,MLII,0
223,338512,V,MLII,0
223,338830,N,MLII,0
223,339011,V,MLII,0
223,339336,N,MLII,0
223,339508,V,MLII,0
223,339765,N,MLII,0
223,340046,N,MLII,0
223,340303,N,MLII,0
223,340560,N,MLII,0
223,340811,N,MLII,0
223,341050,N,MLII,0
223,341291,N,MLII,0
223,341540,N,MLII,0
223,341784,N,MLII,0
223,342028,N,MLII,0
223,342275,N,MLII,0
223,342523,N,MLII,0
223,342764,N,MLII,0
223,343014,N,MLII,0
223,343264,N,MLII,0
223,343511,N,MLII,0
223,343756,N,MLII,0
223,344004,N,MLII,0
223,344252,N,MLII,0
223,344506,N,MLII,0
223,344755,N,MLII,0
223,345008,N,MLII,0
223,345258,N,MLII,0
223,345519,N,MLII,0
223,345743,A,MLII,0
223,346017,N,MLII,0
223,346266,N,MLII,0
223,346516,N,MLII,0
223,346768,N,MLII,0
223,347020,N,MLII,0
223,347265,N,MLII,0
223,347509,N,MLII,0
223,347761,N,MLII,0
223,348018,N,MLII,0
223,348261,N,MLII,0
223,348504,N,MLII,0
223,348748,N,MLII,0
223,348989,N,MLII,0
223,349242,N,MLII,0
223,349494,N,MLII,0
223,349739,N,MLII,0
223,349984,N,MLII,0
223,350234,N,MLII,0
223,350491,N,MLII,0
223,350739,N,MLII,0
223,350982,N,MLII,0
223,351226,N,MLII,0
223,351467,N,MLII,0
223,351716,N,MLII,0
223,351971,N,MLII,0
223,352176,A,MLII,0
223,352452,N,MLII,0
223,352664,V,MLII,0
223,352955,N,MLII,0
223,353204,N,MLII,0
223,353441,N,MLII,0
223,353687,N,MLII,0
223,353928,N,MLII,0
223,354173,N,MLII,0
223,354419,N,MLII,0
223,354659,N,MLII,0
223,354897,N,MLII,0
223,355141,N,MLII,0
223,355392,N,MLII,0
223,355635,N,MLII,0
223,355863,N,MLII,0
223,356108,N,MLII,0
223,356346,N,MLII,0
223,356594,N,MLII,0
223,356840,N,MLII,0
223,357086,N,MLII,0
223,357325,N,MLII,0
223,357584,N,MLII,0
223,357842,N,MLII,0
223,358091,N,MLII,0
223,358336,N,MLII,0
223,358590,N,MLII,0
223,358845,N,MLII,0
223,359095,N,MLII,0
223,359343,N,MLII,0
223,359589,N,MLII,0
223,359836,N,MLII,0
223,360099,N,MLII,0
223,360350,N,MLII,0
223,360600,N,MLII,0
223,360853,N,MLII,0
223,361099,N,MLII,0
223,361357,N,MLII,0
223,361618,N,MLII,0
223,361868,N,MLII,0
223,362117,N,MLII,0
223,362377,N,MLII,0
223,362643,N,MLII,0
223,362902,N,MLII,0
223,363151,N,MLII,0
223,363412,N,MLII,0
223,363669,N,MLII,0
223,363929,N,MLII,0
223,364110,A,MLII,0
223,364283,V,MLII,0
223,364657,N,MLII,0
223,364843,V,MLII,0
223,365119,V,MLII,0
223,365334,V,MLII,0
223,365706,N,MLII,0
223,365881,V,MLII,0
223,366217,N,MLII,0
223,366395,V,MLII,0
223,366675,N,MLII,0
223,366842,V,MLII,0
223,367200,V,MLII,0
223,367497,N,MLII,0
223,367745,N,MLII,0
223,367994,N,MLII,0
223,368245,N,MLII,0
223,368468,V,MLII,0
223,368738,N,MLII,0
223,368982,N,MLII,0
223,369230,N,MLII,0
223,369473,N,MLII,0
223,369727,N,MLII,0
223,369973,N,MLII,0
223,370200,V,MLII,0
223,370458,N,MLII,0
223,370680,N,MLII,0
223,370947,N,MLII,0
223,371206,N,MLII,0
223,371431,V,MLII,0
223,371697,N,MLII,0
223,371954,N,MLII,0
223,372210,F,MLII,0
223,372462,N,MLII,0
223,372702,N,MLII,0
223,372952,N,MLII,0
223,373194,N,MLII,0
223,373394,V,MLII,0
223,373700,N,MLII,0
223,373943,N,MLII,0
223,374153,V,MLII,0
223,374444,N,MLII,0
223,374698,N,MLII,0
223,374918,V,MLII,0
223,375191,N,MLII,0
223,375402,A,MLII,0
223,375669,V,MLII,0
223,375852,V,MLII,0
223,376084,V,MLII,0
223,376253,V,MLII,0
223,376472,V,MLII,0
223,376635,V,MLII,0
223,376860,V,MLII,0
223,377037,V,MLII,0
223,377259,V,MLII,0
223,377429,V,MLII,0
223,377657,V,MLII,0
223,377823,V,MLII,0
223,378046,V,MLII,0
223,378222,V,MLII,0
223,378451,V,MLII,0
223,378625,V,MLII,0
223,378851,V,MLII,0
223,379012,V,MLII,0
223,379252,V,MLII,0
223,379426,V,MLII,0
223,379658,V,MLII,0
223,379828,V,MLII,0
223,380042,V,MLII,0
223,380213,V,MLII,0
223,380458,V,MLII,0
223,380619,V,MLII,0
223,380862,V,MLII,0
223,381039,V,MLII,0
223,381268,V,MLII,0
223,381434,V,MLII,0
223,381675,V,MLII,0
223,381847,V,MLII,0
223,382088,V,MLII,0
223,382256,V,MLII,0
223,382472,V,MLII,0
223,382641,V,MLII,0
223,382882,V,MLII,0
223,383044,V,MLII,0
223,383288,V,MLII,0
223,383461,V,MLII,0
223,383696,V,MLII,0
223,383866,V,MLII,0
223,384111,V,MLII,0
223,384281,V,MLII,0
223,384538,V,MLII,0
223,384708,V,MLII,0
223,384949,V,MLII,0
223,385116,V,MLII,0
223,385376,V,MLII,0
223,385545,V,MLII,0
223,385817,V,MLII,0
223,385986,V,MLII,0
223,386247,V,MLII,0
223,386415,V,MLII,0
223,386675,V,MLII,0
223,386855,V,MLII,0
223,387098,V,MLII,0
223,387269,V,MLII,0
223,387516,V,MLII,0
223,387683,V,MLII,0
223,387951,V,MLII,0
223,388127,V,MLII,0
223,388404,V,MLII,0
223,388572,V,MLII,0
223,388858,V,MLII,0
223,389032,V,MLII,0
223,389421,V,MLII,0
223,389757,N,MLII,0
223,390015,N,MLII,0
223,390266,N,MLII,0
223,390521,N,MLII,0
223,390777,N,MLII,0
223,391027,N,MLII,0
223,391266,N,MLII,0
223,391521,N,MLII,0
223,391775,N,MLII,0
223,392019,N,MLII,0
223,392262,N,MLII,0
223,392513,N,MLII,0
223,392755,N,MLII,0
223,393006,N,MLII,0
223,393254,N,MLII,0
223,393503,N,MLII,0
223,393749,N,MLII,0
223,394008,N,MLII,0
223,394193,A,MLII,0
223,394470,N,MLII,0
223,394725,N,MLII,0
223,394987,N,MLII,0
223,395243,N,MLII,0
223,395501,N,MLII,0
223,395750,N,MLII,0
223,396001,N,MLII,0
223,396252,N,MLII,0
223,396512,N,MLII,0
223,396766,N,MLII,0
223,397006,N,MLII,0
223,397250,N,MLII,0
223,397495,N,MLII,0
223,397732,V,MLII,0
223,397999,N,MLII,0
223,398244,N,MLII,0
223,398492,N,MLII,0
223,398748,N,MLII,0
223,399003,N,MLII,0
223,399253,N,MLII,0
223,399494,N,MLII,0
223,399748,N,MLII,0
223,399995,N,MLII,0
223,400249,N,MLII,0
223,400495,N,MLII,0
223,400742,N,MLII,0
223,400999,N,MLII,0
223,401263,N,MLII,0
223,401516,N,MLII,0
223,401762,N,MLII,0
223,402014,N,MLII,0
223,402266,N,MLII,0
223,402522,N,MLII,0
223,402782,N,MLII,0
223,403031,N,MLII,0
223,403278,N,MLII,0
223,403536,N,MLII,0
223,403796,N,MLII,0
223,404049,N,MLII,0
223,404298,N,MLII,0
223,404548,N,MLII,0
223,404793,N,MLII,0
223,404979,V,MLII,0
223,405294,N,MLII,0
223,405473,V,MLII,0
223,405751,V,MLII,0
223,406055,N,MLII,0
223,406307,N,MLII,0
223,406559,N,MLII,0
223,406801,N,MLII,0
223,407055,N,MLII,0
223,407307,N,MLII,0
223,407554,N,MLII,0
223,407802,N,MLII,0
223,408045,N,MLII,0
223,408296,N,MLII,0
223,408556,N,MLII,0
223,408806,N,MLII,0
223,409049,N,MLII,0
223,409298,N,MLII,0
223,409551,N,MLII,0
223,409804,N,MLII,0
223,410064,N,MLII,0
223,410309,N,MLII,0
223,410554,N,MLII,0
223,410808,N,MLII,0
223,411063,N,MLII,0
223,411318,N,MLII,0
223,411562,N,MLII,0
223,411814,N,MLII,0
223,412054,N,MLII,0
223,412310,N,MLII,0
223,412558,N,MLII,0
223,412804,N,MLII,0
223,413041,N,MLII,0
223,413293,N,MLII,0
223,413547,N,MLII,0
223,413795,N,MLII,0
223,414038,N,MLII,0
223,414218,A,MLII,0
223,414492,N,MLII,0
223,414676,V,MLII,0
223,414953,V,MLII,0
223,415515,N,MLII,0
223,415707,a,MLII,0
223,415992,N,MLII,0
223,416253,N,MLII,0
223,416508,N,MLII,0
223,416762,N,MLII,0
223,417015,N,MLII,0
223,417271,N,MLII,0
223,417528,N,MLII,0
223,417776,N,MLII,0
223,418026,N,MLII,0
223,418286,N,MLII,0
223,418538,N,MLII,0
223,418786,N,MLII,0
223,419030,N,MLII,0
223,419284,N,MLII,0
223,419535,N,MLII,0
223,419782,N,MLII,0
223,420035,N,MLII,0
223,420278,N,MLII,0
223,420522,N,MLII,0
223,420778,N,MLII,0
223,421026,N,MLII,0
223,421263,N,MLII,0
223,421509,N,MLII,0
223,421754,N,MLII,0
223,422012,N,MLII,0
223,422264,N,MLII,0
223,422518,N,MLII,0
223,422767,N,MLII,0
223,423023,N,MLII,0
223,423279,N,MLII,0
223,423530,N,MLII,0
223,423772,N,MLII,0
223,424021,N,MLII,0
223,424269,N,MLII,0
223,424457,A,MLII,0
223,424732,N,MLII,0
223,424904,V,MLII,0
223,425166,V,MLII,0
223,425512,N,MLII,0
223,425769,N,MLII,0
223,426016,N,MLII,0
223,426262,N,MLII,0
223,426509,N,MLII,0
223,426757,N,MLII,0
223,427007,N,MLII,0
223,427253,N,MLII,0
223,427499,N,MLII,0
223,427746,N,MLII,0
223,428004,N,MLII,0
223,428247,N,MLII,0
223,428490,N,MLII,0
223,428740,N,MLII,0
223,428982,N,MLII,0
223,429231,N,MLII,0
223,429485,N,MLII,0
223,429723,N,MLII,0
223,429965,N,MLII,0
223,430219,N,MLII,0
223,430479,N,MLII,0
223,430733,N,MLII,0
223,430973,N,MLII,0
223,431231,N,MLII,0
223,431478,N,MLII,0
223,431734,N,MLII,0
223,431988,N,MLII,0
223,432236,N,MLII,0
223,432482,N,MLII,0
223,432740,N,MLII,0
223,432995,N,MLII,0
223,433243,N,MLII,0
223,433491,N,MLII,0
223,433739,N,MLII,0
223,433994,N,MLII,0
223,434241,N,MLII,0
223,434487,N,MLII,0
223,434730,N,MLII,0
223,434977,N,MLII,0
223,435233,N,MLII,0
223,435482,N,MLII,0
223,435724,N,MLII,0
223,435971,N,MLII,0
223,436222,N,MLII,0
223,436474,N,MLII,0
223,436726,N,MLII,0
223,436969,N,MLII,0
223,437220,N,MLII,0
223,437465,N,MLII,0
223,437716,N,MLII,0
223,437964,N,MLII,0
223,438207,N,MLII,0
223,438457,N,MLII,0
223,438708,N,MLII,0
223,438965,N,MLII,0
223,439219,N,MLII,0
223,439465,N,MLII,0
223,439720,N,MLII,0
223,439977,N,MLII,0
223,440228,N,MLII,0
223,440476,N,MLII,0
223,440722,N,MLII,0
223,440974,N,MLII,0
223,441229,N,MLII,0
223,441485,N,MLII,0
223,441730,N,MLII,0
223,441976,N,MLII,0
223,442221,N,MLII,0
223,442480,N,MLII,0
223,442724,N,MLII,0
223,442962,N,MLII,0
223,443209,N,MLII,0
223,443459,N,MLII,0
223,443712,N,MLII,0
223,443969,N,MLII,0
223,444220,N,MLII,0
223,444467,N,MLII,0
223,444719,N,MLII,0
223,444982,N,MLII,0
223,445229,N,MLII,0
223,445472,N,MLII,0
223,445723,N,MLII,0
223,445971,N,MLII,0
223,446229,N,MLII,0
223,446488,N,MLII,0
223,446734,N,MLII,0
223,446983,N,MLII,0
223,447239,N,MLII,0
223,447499,N,MLII,0
223,447752,N,MLII,0
223,447996,N,MLII,0
223,448251,N,MLII,0
223,448499,N,MLII,0
223,448754,N,MLII,0
223,449008,N,MLII,0
223,449262,N,MLII,0
223,449506,N,MLII,0
223,449768,N,MLII,0
223,450023,N,MLII,0
223,450270,N,MLII,0
223,450510,N,MLII,0
223,450760,N,MLII,0
223,451003,N,MLII,0
223,451254,N,MLII,0
223,451498,N,MLII,0
223,451747,N,MLII,0
223,451994,N,MLII,0
223,452255,N,MLII,0
223,452502,N,MLII,0
223,452753,N,MLII,0
223,452999,N,MLII,0
223,453250,N,MLII,0
223,453505,N,MLII,0
223,453758,N,MLII,0
223,454004,N,MLII,0
223,454258,N,MLII,0
223,454514,N,MLII,0
223,454773,N,MLII,0
223,454986,A,MLII,0
223,455521,N,MLII,0
223,455768,N,MLII,0
223,456031,N,MLII,0
223,456287,N,MLII,0
223,456538,N,MLII,0
223,456783,N,MLII,0
223,457046,N,MLII,0
223,457299,N,MLII,0
223,457547,N,MLII,0
223,457794,N,MLII,0
223,458040,N,MLII,0
223,458287,N,MLII,0
223,458535,N,MLII,0
223,458782,N,MLII,0
223,459027,N,MLII,0
223,459270,N,MLII,0
223,459530,N,MLII,0
223,459778,N,MLII,0
223,460019,N,MLII,0
223,460272,N,MLII,0
223,460520,N,MLII,0
223,460776,N,MLII,0
223,461030,N,MLII,0
223,461277,N,MLII,0
223,461521,N,MLII,0
223,461777,N,MLII,0
223,462036,N,MLII,0
223,462292,N,MLII,0
223,462538,N,MLII,0
223,462796,N,MLII,0
223,463048,N,MLII,0
223,463301,N,MLII,0
223,463547,N,MLII,0
223,463792,N,MLII,0
223,464036,N,MLII,0
223,464290,N,MLII,0
223,464536,N,MLII,0
223,464780,N,MLII,0
223,464969,A,MLII,0
223,465246,N,MLII,0
223,465425,V,MLII,0
223,465731,N,MLII,0
223,465907,V,MLII,0
223,466270,N,MLII,0
223,466446,V,MLII,0
223,466786,N,MLII,0
223,466962,V,MLII,0
223,467294,N,MLII,0
223,467465,V,MLII,0
223,467800,N,MLII,0
223,467973,V,MLII,0
223,468307,N,MLII,0
223,468480,V,MLII,0
223,468803,N,MLII,0
223,468985,V,MLII,0
223,469316,N,MLII,0
223,469492,V,MLII,0
223,469817,N,MLII,0
223,469999,V,MLII,0
223,470328,N,MLII,0
223,470507,V,MLII,0
223,470836,N,MLII,0
223,471008,V,MLII,0
223,471327,N,MLII,0
223,471513,V,MLII,0
223,471828,N,MLII,0
223,471997,V,MLII,0
223,472314,N,MLII,0
223,472493,V,MLII,0
223,472811,N,MLII,0
223,472992,V,MLII,0
223,473312,N,MLII,0
223,473482,V,MLII,0
223,473803,N,MLII,0
223,473986,V,MLII,0
223,474272,N,MLII,0
223,474440,V,MLII,0
223,474797,N,MLII,0
223,474976,V,MLII,0
223,475312,N,MLII,0
223,475497,V,MLII,0
223,475819,N,MLII,0
223,475995,V,MLII,0
223,476323,N,MLII,0
223,476500,V,MLII,0
223,476817,N,MLII,0
223,476986,V,MLII,0
223,477311,N,MLII,0
223,477487,V,MLII,0
223,477810,N,MLII,0
223,477986,V,MLII,0
223,478300,N,MLII,0
223,478480,V,MLII,0
223,478803,N,MLII,0
223,478982,V,MLII,0
223,479297,N,MLII,0
223,479473,V,MLII,0
223,479796,N,MLII,0
223,479976,V,MLII,0
223,480301,N,MLII,0
223,480477,V,MLII,0
223,480795,N,MLII,0
223,480974,V,MLII,0
223,481301,N,MLII,0
223,481478,V,MLII,0
223,481786,N,MLII,0
223,481960,V,MLII,0
223,482284,N,MLII,0
223,482464,V,MLII,0
223,482795,N,MLII,0
223,482981,F,MLII,0
223,483279,N,MLII,0
223,483466,V,MLII,0
223,483800,N,MLII,0
223,483977,V,MLII,0
223,484284,N,MLII,0
223,484458,V,MLII,0
223,484721,N,MLII,0
223,484912,A,MLII,0
223,485217,N,MLII,0
223,485398,V,MLII,0
223,485728,N,MLII,0
223,485908,V,MLII,0
223,486247,N,MLII,0
223,486427,V,MLII,0
223,486740,N,MLII,0
223,486918,V,MLII,0
223,487238,N,MLII,0
223,487428,V,MLII,0
223,487752,N,MLII,0
223,487932,V,MLII,0
223,488255,N,MLII,0
223,488437,V,MLII,0
223,488771,N,MLII,0
223,488951,V,MLII,0
223,489270,N,MLII,0
223,489445,V,MLII,0
223,489770,N,MLII,0
223,489947,V,MLII,0
223,490271,N,MLII,0
223,490449,V,MLII,0
223,490771,N,MLII,0
223,490956,V,MLII,0
223,491282,N,MLII,0
223,491464,V,MLII,0
223,491777,N,MLII,0
223,491961,V,MLII,0
223,492285,N,MLII,0
223,492477,V,MLII,0
223,492794,N,MLII,0
223,492969,V,MLII,0
223,493307,N,MLII,0
223,493495,V,MLII,0
223,493811,N,MLII,0
223,493991,V,MLII,0
223,494310,N,MLII,0
223,494481,V,MLII,0
223,494816,N,MLII,0
223,494994,V,MLII,0
223,495316,N,MLII,0
223,495491,V,MLII,0
223,495825,N,MLII,0
223,496006,V,MLII,0
223,496314,N,MLII,0
223,496493,V,MLII,0
223,496805,N,MLII,0
223,496989,V,MLII,0
223,497295,N,MLII,0
223,497475,V,MLII,0
223,497781,N,MLII,0
223,497960,V,MLII,0
223,498280,N,MLII,0
223,498458,V,MLII,0
223,498763,N,MLII,0
223,498933,V,MLII,0
223,499249,N,MLII,0
223,499430,V,MLII,0
223,499725,N,MLII,0
223,499899,V,MLII,0
223,500234,N,MLII,0
223,500414,V,MLII,0
223,500751,N,MLII,0
223,500933,V,MLII,0
223,501244,N,MLII,0
223,501421,V,MLII,0
223,501743,N,MLII,0
223,501923,V,MLII,0
223,502235,N,MLII,0
223,502407,V,MLII,0
223,502724,N,MLII,0
223,502904,V,MLII,0
223,503213,N,MLII,0
223,503391,V,MLII,0
223,503695,N,MLII,0
223,503883,V,MLII,0
223,504184,N,MLII,0
223,504358,V,MLII,0
223,504670,N,MLII,0
223,504849,V,MLII,0
223,505151,N,MLII,0
223,505336,V,MLII,0
223,505643,N,MLII,0
223,505821,V,MLII,0
223,506126,N,MLII,0
223,506316,V,MLII,0
223,506620,N,MLII,0
223,506797,V,MLII,0
223,507117,N,MLII,0
223,507291,V,MLII,0
223,507600,N,MLII,0
223,507788,V,MLII,0
223,508103,N,MLII,0
223,508272,V,MLII,0
223,508588,N,MLII,0
223,508771,V,MLII,0
223,509096,N,MLII,0
223,509275,V,MLII,0
223,509593,N,MLII,0
223,509773,V,MLII,0
223,510076,N,MLII,0
223,510271,V,MLII,0
223,510576,N,MLII,0
223,510748,V,MLII,0
223,511066,N,MLII,0
223,511242,V,MLII,0
223,511564,N,MLII,0
223,511749,V,MLII,0
223,512059,N,MLII,0
223,512239,V,MLII,0
223,512554,N,MLII,0
223,512745,V,MLII,0
223,513057,N,MLII,0
223,513234,V,MLII,0
223,513560,N,MLII,0
223,513737,V,MLII,0
223,514070,N,MLII,0
